02 ASTRAL.4.11.2 800 10 1000 estimated 0.7609858949750294
02 ASTRAL.4.11.2 800 10 200 estimated 0.7511929712481814
02 ASTRAL.4.11.2 800 10 500 estimated 0.758641105053013
02 ASTRAL.4.11.2 800 10 50 estimated 0.7531066646503115
02 ASTRAL.4.11.2 800 20 1000 estimated 0.789277444533295
02 ASTRAL.4.11.2 800 20 200 estimated 0.7829180994631804
02 ASTRAL.4.11.2 800 20 500 estimated 0.787743223634265
02 ASTRAL.4.11.2 800 20 50 estimated 0.7876777680869458
02 ASTRAL.4.11.2 800 33 1000 estimated 0.81676300089623
02 ASTRAL.4.11.2 800 33 200 estimated 0.8078532134538607
02 ASTRAL.4.11.2 800 33 500 estimated 0.8124942956850627
02 ASTRAL.4.11.2 800 33 50 estimated 0.8190853848053531
02 ASTRAL.4.11.2 800 3 1000 estimated 0.7290777415328423
02 ASTRAL.4.11.2 800 3 200 estimated 0.7212564469859171
02 ASTRAL.4.11.2 800 3 500 estimated 0.7259263836128018
02 ASTRAL.4.11.2 800 3 50 estimated 0.7127105284661577
02 ASTRAL.4.11.2 800 50 1000 estimated 0.8469052004720169
02 ASTRAL.4.11.2 800 50 200 estimated 0.8387216236570356
02 ASTRAL.4.11.2 800 50 500 estimated 0.8469286285414539
02 ASTRAL.4.11.2 800 50 50 estimated 0.8594720498912312
02 ASTRAL.4.11.2 800 5 1000 estimated 0.7398032023972639
02 ASTRAL.4.11.2 800 5 200 estimated 0.7305808609404804
02 ASTRAL.4.11.2 800 5 500 estimated 0.7370868034019421
02 ASTRAL.4.11.2 800 5 50 estimated 0.7268795756977953
02 ASTRAL.4.11.2 800 75 1000 estimated 0.8802893962960288
02 ASTRAL.4.11.2 800 75 200 estimated 0.8816877300490675
02 ASTRAL.4.11.2 800 75 500 estimated 0.8849761326861304
02 ASTRAL.4.11.2 800 75 50 estimated 0.8902141631858651
02 ASTRAL.4.11.2 800 7 1000 estimated 0.7492596164856357
02 ASTRAL.4.11.2 800 7 200 estimated 0.7397241836312224
02 ASTRAL.4.11.2 800 7 500 estimated 0.7460676979888775
02 ASTRAL.4.11.2 800 7 50 estimated 0.7362263284872033
02 ASTRAL.4.11.2 800 non 1000 estimated 0.6719714274625592
02 ASTRAL.4.11.2 800 non 200 estimated 0.6665000781510898
02 ASTRAL.4.11.2 800 non 500 estimated 0.6688034855542165
02 ASTRAL.4.11.2 800 non 50 estimated 0.6672092188810718
03 ASTRAL.4.11.2 1600 0 1000 estimated 0.6194076543125189
03 ASTRAL.4.11.2 1600 0 200 estimated 0.6255124717862126
03 ASTRAL.4.11.2 1600 0 500 estimated 0.6222714621700142
03 ASTRAL.4.11.2 1600 0 50 estimated 0.6171573259624509
03 ASTRAL.4.11.2 1600 10 1000 estimated 0.6542791033443552
