02 ASTRAL.4.11.1 200 non 1000 98 6 .0612
02 ASTRAL.4.11.1 200 non 200 98 7 .0714
02 ASTRAL.4.11.1 200 non 500 98 7 .0714
02 ASTRAL.4.11.1 200 non 50 98 9 .0918
02 ASTRAL.4.11.1 400 0 1000 98 7 .0714
02 ASTRAL.4.11.1 400 0 200 98 5 .051
02 ASTRAL.4.11.1 400 0 500 98 5 .051
02 ASTRAL.4.11.1 400 0 50 98 7 .0714
02 ASTRAL.4.11.1 400 10 1000 98 6 .0612
02 ASTRAL.4.11.1 400 10 200 98 5 .051
02 ASTRAL.4.11.1 400 10 500 98 5 .051
02 ASTRAL.4.11.1 400 10 50 98 8 .0816
02 ASTRAL.4.11.1 400 20 1000 98 4 .0408
02 ASTRAL.4.11.1 400 20 200 98 6 .0612
02 ASTRAL.4.11.1 400 20 500 98 6 .0612
02 ASTRAL.4.11.1 400 20 50 98 7 .0714
02 ASTRAL.4.11.1 400 33 1000 98 3 .0306
02 ASTRAL.4.11.1 400 33 200 98 4 .0408
02 ASTRAL.4.11.1 400 33 500 98 5 .051
02 ASTRAL.4.11.1 400 33 50 98 9 .0918
02 ASTRAL.4.11.1 400 3 1000 98 7 .0714
02 ASTRAL.4.11.1 400 3 200 98 6 .0612
02 ASTRAL.4.11.1 400 3 500 98 5 .051
02 ASTRAL.4.11.1 400 3 50 98 8 .0816
02 ASTRAL.4.11.1 400 50 1000 98 5 .051
02 ASTRAL.4.11.1 400 50 200 98 3 .0306
02 ASTRAL.4.11.1 400 50 500 98 5 .051
02 ASTRAL.4.11.1 400 50 50 98 9 .0918
02 ASTRAL.4.11.1 400 5 1000 98 5 .051
02 ASTRAL.4.11.1 400 5 200 98 6 .0612
02 ASTRAL.4.11.1 400 5 500 98 5 .051
02 ASTRAL.4.11.1 400 5 50 98 6 .0612
02 ASTRAL.4.11.1 400 75 1000 98 6 .0612
02 ASTRAL.4.11.1 400 75 200 98 3 .0306
02 ASTRAL.4.11.1 400 75 500 98 6 .0612
02 ASTRAL.4.11.1 400 75 50 98 14 .1429
02 ASTRAL.4.11.1 400 7 1000 98 6 .0612
02 ASTRAL.4.11.1 400 7 200 98 5 .051
02 ASTRAL.4.11.1 400 7 500 98 5 .051
02 ASTRAL.4.11.1 400 7 50 98 7 .0714
02 ASTRAL.4.11.1 400 non 1000 98 6 .0612
02 ASTRAL.4.11.1 400 non 200 98 4 .0408
02 ASTRAL.4.11.1 400 non 500 98 5 .051
02 ASTRAL.4.11.1 400 non 50 98 5 .051
02 ASTRAL.4.11.1 800 0 1000 98 3 .0306
02 ASTRAL.4.11.1 800 0 200 98 3 .0306
02 ASTRAL.4.11.1 800 0 500 98 2 .0204
02 ASTRAL.4.11.1 800 0 50 98 6 .0612
02 ASTRAL.4.11.1 800 10 1000 98 3 .0306
02 ASTRAL.4.11.1 800 10 200 98 4 .0408
02 ASTRAL.4.11.1 800 10 500 98 3 .0306
02 ASTRAL.4.11.1 800 10 50 98 5 .051
02 ASTRAL.4.11.1 800 20 1000 98 3 .0306
02 ASTRAL.4.11.1 800 20 200 98 5 .051
02 ASTRAL.4.11.1 800 20 500 98 4 .0408
02 ASTRAL.4.11.1 800 20 50 98 4 .0408
02 ASTRAL.4.11.1 800 33 1000 98 3 .0306
02 ASTRAL.4.11.1 800 33 200 98 5 .051
02 ASTRAL.4.11.1 800 33 500 98 4 .0408
02 ASTRAL.4.11.1 800 33 50 98 5 .051
02 ASTRAL.4.11.1 800 3 1000 98 3 .0306
02 ASTRAL.4.11.1 800 3 200 98 3 .0306
