01 ASTRAL.5.2.5 400 10 1000 12.766 01 ASTRAL.5.2.5 400 10 1000 3175.398 01 ASTRAL.5.2.5 400 10 1000 672995
01 ASTRAL.5.2.5 400 10 200 5.281 01 ASTRAL.5.2.5 400 10 200 155.653 01 ASTRAL.5.2.5 400 10 200 158600
01 ASTRAL.5.2.5 400 10 500 8.255 01 ASTRAL.5.2.5 400 10 500 1040.919 01 ASTRAL.5.2.5 400 10 500 432323
01 ASTRAL.5.2.5 400 10 50 3.328 01 ASTRAL.5.2.5 400 10 50 24.579 01 ASTRAL.5.2.5 400 10 50 81217
01 ASTRAL.5.2.5 400 20 1000 10.112 01 ASTRAL.5.2.5 400 20 1000 1377.616 01 ASTRAL.5.2.5 400 20 1000 325932
01 ASTRAL.5.2.5 400 20 200 4.356 01 ASTRAL.5.2.5 400 20 200 120.538 01 ASTRAL.5.2.5 400 20 200 136604
01 ASTRAL.5.2.5 400 20 500 6.8 01 ASTRAL.5.2.5 400 20 500 481.668 01 ASTRAL.5.2.5 400 20 500 225350
01 ASTRAL.5.2.5 400 20 50 2.593 01 ASTRAL.5.2.5 400 20 50 19.622 01 ASTRAL.5.2.5 400 20 50 74095
01 ASTRAL.5.2.5 400 33 1000 8.131 01 ASTRAL.5.2.5 400 33 1000 610.078 01 ASTRAL.5.2.5 400 33 1000 156203
01 ASTRAL.5.2.5 400 33 200 3.972 01 ASTRAL.5.2.5 400 33 200 64.539 01 ASTRAL.5.2.5 400 33 200 76770
01 ASTRAL.5.2.5 400 33 500 5.511 01 ASTRAL.5.2.5 400 33 500 259.732 01 ASTRAL.5.2.5 400 33 500 130891
01 ASTRAL.5.2.5 400 33 50 2.409 01 ASTRAL.5.2.5 400 33 50 13.907 01 ASTRAL.5.2.5 400 33 50 54430
01 ASTRAL.5.2.5 400 3 1000 16.363 01 ASTRAL.5.2.5 400 3 1000 3810.01 01 ASTRAL.5.2.5 400 3 1000 801484
01 ASTRAL.5.2.5 400 3 200 7.522 01 ASTRAL.5.2.5 400 3 200 279.84 01 ASTRAL.5.2.5 400 3 200 268514
01 ASTRAL.5.2.5 400 3 500 10.37 01 ASTRAL.5.2.5 400 3 500 1487.915 01 ASTRAL.5.2.5 400 3 500 600934
01 ASTRAL.5.2.5 400 3 50 4.243 01 ASTRAL.5.2.5 400 3 50 43.025 01 ASTRAL.5.2.5 400 3 50 152366
01 ASTRAL.5.2.5 400 50 1000 9.109 01 ASTRAL.5.2.5 400 50 1000 239.192 01 ASTRAL.5.2.5 400 50 1000 63494
01 ASTRAL.5.2.5 400 50 200 4.691 01 ASTRAL.5.2.5 400 50 200 33.232 01 ASTRAL.5.2.5 400 50 200 37190
01 ASTRAL.5.2.5 400 50 500 6.633 01 ASTRAL.5.2.5 400 50 500 102.329 01 ASTRAL.5.2.5 400 50 500 52799
01 ASTRAL.5.2.5 400 50 50 3.471 01 ASTRAL.5.2.5 400 50 50 8.962 01 ASTRAL.5.2.5 400 50 50 23165
01 ASTRAL.5.2.5 400 5 1000 15.95 01 ASTRAL.5.2.5 400 5 1000 3363.455 01 ASTRAL.5.2.5 400 5 1000 737993
01 ASTRAL.5.2.5 400 5 200 5.801 01 ASTRAL.5.2.5 400 5 200 180.3 01 ASTRAL.5.2.5 400 5 200 189354
01 ASTRAL.5.2.5 400 5 500 9.38 01 ASTRAL.5.2.5 400 5 500 647.669 01 ASTRAL.5.2.5 400 5 500 279774
01 ASTRAL.5.2.5 400 5 50 3.693 01 ASTRAL.5.2.5 400 5 50 34.123 01 ASTRAL.5.2.5 400 5 50 125031
01 ASTRAL.5.2.5 400 75 1000 6.543 01 ASTRAL.5.2.5 400 75 1000 95.08 01 ASTRAL.5.2.5 400 75 1000 27044
01 ASTRAL.5.2.5 400 75 200 3.39 01 ASTRAL.5.2.5 400 75 200 15.267 01 ASTRAL.5.2.5 400 75 200 16858
01 ASTRAL.5.2.5 400 75 500 4.756 01 ASTRAL.5.2.5 400 75 500 47.733 01 ASTRAL.5.2.5 400 75 500 26152
01 ASTRAL.5.2.5 400 75 50 1.96 01 ASTRAL.5.2.5 400 75 50 4.512 01 ASTRAL.5.2.5 400 75 50 12506
01 ASTRAL.5.2.5 400 7 1000 13.85 01 ASTRAL.5.2.5 400 7 1000 3445.227 01 ASTRAL.5.2.5 400 7 1000 735672
01 ASTRAL.5.2.5 400 7 200 6.31 01 ASTRAL.5.2.5 400 7 200 173.218 01 ASTRAL.5.2.5 400 7 200 172627
01 ASTRAL.5.2.5 400 7 500 9.073 01 ASTRAL.5.2.5 400 7 500 1044.107 01 ASTRAL.5.2.5 400 7 500 435034
01 ASTRAL.5.2.5 400 7 50 3.543 01 ASTRAL.5.2.5 400 7 50 28.567 01 ASTRAL.5.2.5 400 7 50 95986
01 ASTRAL.5.2.5 400 non 1000 41.695 01 ASTRAL.5.2.5 400 non 1000 1117.599 01 ASTRAL.5.2.5 400 non 1000 243773
01 ASTRAL.5.2.5 400 non 200 13.478 01 ASTRAL.5.2.5 400 non 200 96.268 01 ASTRAL.5.2.5 400 non 200 89276
01 ASTRAL.5.2.5 400 non 500 23.664 01 ASTRAL.5.2.5 400 non 500 334.83 01 ASTRAL.5.2.5 400 non 500 139418
01 ASTRAL.5.2.5 400 non 50 8.965 01 ASTRAL.5.2.5 400 non 50 29.618 01 ASTRAL.5.2.5 400 non 50 82378
01 ASTRAL.5.2.5 800 0 1000 17.417 01 ASTRAL.5.2.5 800 0 1000 1313.838 01 ASTRAL.5.2.5 800 0 1000 304266
01 ASTRAL.5.2.5 800 0 200 6.632 01 ASTRAL.5.2.5 800 0 200 127.771 01 ASTRAL.5.2.5 800 0 200 138448
01 ASTRAL.5.2.5 800 0 500 10.766 01 ASTRAL.5.2.5 800 0 500 460.122 01 ASTRAL.5.2.5 800 0 500 204918
01 ASTRAL.5.2.5 800 0 50 4.186 01 ASTRAL.5.2.5 800 0 50 17.502 01 ASTRAL.5.2.5 800 0 50 53049
01 ASTRAL.5.2.5 800 10 1000 11.052 01 ASTRAL.5.2.5 800 10 1000 1284.2 01 ASTRAL.5.2.5 800 10 1000 314458
01 ASTRAL.5.2.5 800 10 200 4.742 01 ASTRAL.5.2.5 800 10 200 118.146 01 ASTRAL.5.2.5 800 10 200 132641
01 ASTRAL.5.2.5 800 10 500 7.613 01 ASTRAL.5.2.5 800 10 500 463.833 01 ASTRAL.5.2.5 800 10 500 220109
01 ASTRAL.5.2.5 800 10 50 2.969 01 ASTRAL.5.2.5 800 10 50 14.032 01 ASTRAL.5.2.5 800 10 50 46310
01 ASTRAL.5.2.5 800 20 1000 9.813 01 ASTRAL.5.2.5 800 20 1000 1590.458 01 ASTRAL.5.2.5 800 20 1000 371915
01 ASTRAL.5.2.5 800 20 200 4.147 01 ASTRAL.5.2.5 800 20 200 75.194 01 ASTRAL.5.2.5 800 20 200 80753
01 ASTRAL.5.2.5 800 20 500 7.66 01 ASTRAL.5.2.5 800 20 500 383.702 01 ASTRAL.5.2.5 800 20 500 176156
01 ASTRAL.5.2.5 800 20 50 2.561 01 ASTRAL.5.2.5 800 20 50 11.45 01 ASTRAL.5.2.5 800 20 50 36637
