261 ASTRALII non 1000 134 6 .0448
261 ASTRALII non 500 134 7 .0522
261 ASTRALII non 2000 134 4 .0299
262 ASTRALII non 1000 58 0 0
262 ASTRALII non 500 58 2 .0345
262 ASTRALII non 2000 58 0 0
263 ASTRALII non 1000 126 2 .0159
263 ASTRALII non 500 126 2 .0159
263 ASTRALII non 2000 126 2 .0159
264 ASTRALII non 1000 151 10 .0662
264 ASTRALII non 500 151 12 .0795
264 ASTRALII non 2000 151 10 .0662
265 ASTRALII non 1000 135 10 .0741
265 ASTRALII non 500 135 14 .1037
265 ASTRALII non 2000 135 7 .0519
266 ASTRALII non 1000 171 7 .0409
266 ASTRALII non 500 171 7 .0409
266 ASTRALII non 2000 171 7 .0409
267 ASTRALII non 1000 161 5 .0311
267 ASTRALII non 500 161 8 .0497
267 ASTRALII non 2000 161 3 .0186
268 ASTRALII non 1000 102 3 .0294
268 ASTRALII non 500 102 3 .0294
268 ASTRALII non 2000 102 4 .0392
269 ASTRALII non 1000 107 1 .0093
269 ASTRALII non 500 107 1 .0093
269 ASTRALII non 2000 107 1 .0093
270 ASTRALII non 1000 158 11 .0696
270 ASTRALII non 500 158 13 .0823
270 ASTRALII non 2000 158 7 .0443
271 ASTRALII non 1000 126 2 .0159
271 ASTRALII non 500 126 3 .0238
271 ASTRALII non 2000 126 3 .0238
272 ASTRALII non 1000 48 4 .0833
272 ASTRALII non 500 48 3 .0625
272 ASTRALII non 2000 48 4 .0833
273 ASTRALII non 1000 117 11 .094
273 ASTRALII non 500 117 9 .0769
273 ASTRALII non 2000 117 10 .0855
274 ASTRALII non 1000 149 3 .0201
274 ASTRALII non 500 149 4 .0268
274 ASTRALII non 2000 149 3 .0201
275 ASTRALII non 1000 116 14 .1207
275 ASTRALII non 500 116 13 .1121
275 ASTRALII non 2000 116 14 .1207
276 ASTRALII non 1000 95 8 .0842
276 ASTRALII non 500 95 8 .0842
276 ASTRALII non 2000 95 7 .0737
277 ASTRALII non 1000 198 21 .1061
277 ASTRALII non 500 198 26 .1313
277 ASTRALII non 2000 198 16 .0808
278 ASTRALII non 1000 107 2 .0187
278 ASTRALII non 500 107 2 .0187
278 ASTRALII non 2000 107 3 .028
279 ASTRALII non 1000 85 26 .3059
279 ASTRALII non 500 85 26 .3059
279 ASTRALII non 2000 85 25 .2941
280 ASTRALII non 1000 79 1 .0127
280 ASTRALII non 500 79 4 .0506
280 ASTRALII non 2000 79 1 .0127
281 ASTRALII non 1000 69 0 0
281 ASTRALII non 500 69 2 .029
281 ASTRALII non 2000 69 3 .0435
282 ASTRALII non 1000 166 11 .0663
282 ASTRALII non 500 166 11 .0663
282 ASTRALII non 2000 166 10 .0602
283 ASTRALII non 1000 70 7 .1
283 ASTRALII non 500 70 8 .1143
283 ASTRALII non 2000 70 8 .1143
284 ASTRALII non 1000 68 0 0
284 ASTRALII non 500 68 3 .0441
284 ASTRALII non 2000 68 1 .0147
285 ASTRALII non 1000 59 3 .0508
285 ASTRALII non 500 59 3 .0508
285 ASTRALII non 2000 59 1 .0169
286 ASTRALII non 1000 119 17 .1429
286 ASTRALII non 500 119 17 .1429
286 ASTRALII non 2000 119 16 .1345
287 ASTRALII non 1000 114 4 .0351
287 ASTRALII non 500 114 5 .0439
287 ASTRALII non 2000 114 4 .0351
288 ASTRALII non 1000 192 16 .0833
288 ASTRALII non 500 192 22 .1146
288 ASTRALII non 2000 192 13 .0677
289 ASTRALII non 1000 185 3 .0162
289 ASTRALII non 500 185 6 .0324
289 ASTRALII non 2000 185 3 .0162
290 ASTRALII non 1000 81 3 .037
290 ASTRALII non 500 81 2 .0247
290 ASTRALII non 2000 81 1 .0123
291 ASTRALII non 1000 54 3 .0556
291 ASTRALII non 500 54 4 .0741
291 ASTRALII non 2000 54 2 .037
292 ASTRALII non 1000 170 3 .0176
292 ASTRALII non 500 170 3 .0176
292 ASTRALII non 2000 170 2 .0118
293 ASTRALII non 1000 83 7 .0843
293 ASTRALII non 500 83 7 .0843
293 ASTRALII non 2000 83 5 .0602
294 ASTRALII non 1000 102 11 .1078
294 ASTRALII non 500 102 11 .1078
294 ASTRALII non 2000 102 11 .1078
295 ASTRALII non 1000 153 8 .0523
295 ASTRALII non 500 153 9 .0588
295 ASTRALII non 2000 153 2 .0131
296 ASTRALII non 1000 174 9 .0517
296 ASTRALII non 500 174 11 .0632
296 ASTRALII non 2000 174 10 .0575
297 ASTRALII non 1000 179 15 .0838
297 ASTRALII non 500 179 14 .0782
297 ASTRALII non 2000 179 15 .0838
298 ASTRALII non 1000 56 1 .0179
298 ASTRALII non 500 56 1 .0179
298 ASTRALII non 2000 56 1 .0179
299 ASTRALII non 1000 73 8 .1096
299 ASTRALII non 500 73 14 .1918
299 ASTRALII non 2000 73 5 .0685
300 ASTRALII non 1000 131 8 .0611
300 ASTRALII non 500 131 9 .0687
300 ASTRALII non 2000 131 5 .0382
001 ASTRALII non 200 109 2 .0183
001 ASTRALII non 50 109 3 .0275
002 ASTRALII non 200 107 12 .1121
002 ASTRALII non 50 107 19 .1776
003 ASTRALII non 200 87 27 .3103
003 ASTRALII non 50 87 29 .3333
004 ASTRALII non 200 171 4 .0234
004 ASTRALII non 50 171 12 .0702
005 ASTRALII non 200 140 9 .0643
005 ASTRALII non 50 140 11 .0786
006 ASTRALII non 200 62 2 .0323
006 ASTRALII non 50 62 11 .1774
007 ASTRALII non 200 52 2 .0385
007 ASTRALII non 50 52 2 .0385
008 ASTRALII non 200 106 2 .0189
008 ASTRALII non 50 106 12 .1132
009 ASTRALII non 200 137 19 .1387
009 ASTRALII non 50 137 37 .2701
010 ASTRALII non 200 110 7 .0636
010 ASTRALII non 50 110 9 .0818
011 ASTRALII non 200 154 21 .1364
011 ASTRALII non 50 154 34 .2208
012 ASTRALII non 200 194 9 .0464
012 ASTRALII non 50 194 21 .1082
013 ASTRALII non 200 198 14 .0707
013 ASTRALII non 50 198 23 .1162
014 ASTRALII non 200 86 2 .0233
014 ASTRALII non 50 86 3 .0349
015 ASTRALII non 200 50 4 .08
015 ASTRALII non 50 50 6 .12
016 ASTRALII non 200 72 8 .1111
016 ASTRALII non 50 72 15 .2083
017 ASTRALII non 200 84 39 .4643
017 ASTRALII non 50 84 42 .5
018 ASTRALII non 200 52 11 .2115
018 ASTRALII non 50 52 17 .3269
019 ASTRALII non 200 155 15 .0968
019 ASTRALII non 50 155 19 .1226
020 ASTRALII non 200 74 16 .2162
020 ASTRALII non 50 74 26 .3514
021 ASTRALII non 200 71 1 .0141
021 ASTRALII non 50 71 2 .0282
022 ASTRALII non 200 52 10 .1923
022 ASTRALII non 50 52 12 .2308
023 ASTRALII non 200 167 59 .3533
023 ASTRALII non 50 167 61 .3653
024 ASTRALII non 200 142 4 .0282
024 ASTRALII non 50 142 3 .0211
025 ASTRALII non 200 59 1 .0169
025 ASTRALII non 50 59 4 .0678
026 ASTRALII non 200 114 11 .0965
026 ASTRALII non 50 114 27 .2368
027 ASTRALII non 200 189 6 .0317
027 ASTRALII non 50 189 20 .1058
028 ASTRALII non 200 93 5 .0538
028 ASTRALII non 50 93 6 .0645
029 ASTRALII non 200 179 19 .1061
029 ASTRALII non 50 179 39 .2179
030 ASTRALII non 200 171 7 .0409
030 ASTRALII non 50 171 9 .0526
031 ASTRALII non 200 145 37 .2552
031 ASTRALII non 50 145 72 .4966
032 ASTRALII non 200 132 9 .0682
032 ASTRALII non 50 132 11 .0833
033 ASTRALII non 200 59 2 .0339
033 ASTRALII non 50 59 2 .0339
034 ASTRALII non 200 54 1 .0185
034 ASTRALII non 50 54 1 .0185
035 ASTRALII non 200 90 16 .1778
035 ASTRALII non 50 90 19 .2111
036 ASTRALII non 200 51 2 .0392
036 ASTRALII non 50 51 5 .098
037 ASTRALII non 200 149 8 .0537
037 ASTRALII non 50 149 22 .1477
038 ASTRALII non 200 140 12 .0857
038 ASTRALII non 50 140 28 .2
039 ASTRALII non 200 117 5 .0427
039 ASTRALII non 50 117 11 .094
040 ASTRALII non 200 77 5 .0649
040 ASTRALII non 50 77 8 .1039
041 ASTRALII non 200 109 9 .0826
041 ASTRALII non 50 109 13 .1193
042 ASTRALII non 200 106 6 .0566
042 ASTRALII non 50 106 5 .0472
043 ASTRALII non 200 179 11 .0615
043 ASTRALII non 50 179 17 .095
044 ASTRALII non 200 155 9 .0581
044 ASTRALII non 50 155 10 .0645
045 ASTRALII non 200 52 5 .0962
045 ASTRALII non 50 52 12 .2308
046 ASTRALII non 200 146 13 .089
046 ASTRALII non 50 146 32 .2192
047 ASTRALII non 200 82 2 .0244
047 ASTRALII non 50 82 4 .0488
048 ASTRALII non 200 174 3 .0172
048 ASTRALII non 50 174 9 .0517
049 ASTRALII non 200 110 11 .1
049 ASTRALII non 50 110 27 .2455
050 ASTRALII non 200 187 12 .0642
050 ASTRALII non 50 187 17 .0909
051 ASTRALII non 200 168 43 .256
051 ASTRALII non 50 168 98 .5833
052 ASTRALII non 200 107 6 .0561
052 ASTRALII non 50 107 9 .0841
053 ASTRALII non 200 198 1 .0051
053 ASTRALII non 50 198 4 .0202
054 ASTRALII non 200 118 6 .0508
054 ASTRALII non 50 118 12 .1017
055 ASTRALII non 200 104 8 .0769
055 ASTRALII non 50 104 25 .2404
056 ASTRALII non 200 115 3 .0261
056 ASTRALII non 50 115 4 .0348
057 ASTRALII non 200 87 1 .0115
057 ASTRALII non 50 87 4 .046
058 ASTRALII non 200 130 4 .0308
058 ASTRALII non 50 130 8 .0615
059 ASTRALII non 200 100 10 .1
059 ASTRALII non 50 100 10 .1
060 ASTRALII non 200 89 2 .0225
060 ASTRALII non 50 89 6 .0674
061 ASTRALII non 200 102 10 .098
061 ASTRALII non 50 102 14 .1373
062 ASTRALII non 200 157 9 .0573
062 ASTRALII non 50 157 8 .051
063 ASTRALII non 200 168 9 .0536
063 ASTRALII non 50 168 20 .119
064 ASTRALII non 200 149 10 .0671
064 ASTRALII non 50 149 22 .1477
065 ASTRALII non 200 154 11 .0714
065 ASTRALII non 50 154 15 .0974
066 ASTRALII non 200 183 9 .0492
066 ASTRALII non 50 183 13 .071
067 ASTRALII non 200 53 5 .0943
067 ASTRALII non 50 53 9 .1698
068 ASTRALII non 200 93 13 .1398
068 ASTRALII non 50 93 19 .2043
069 ASTRALII non 200 56 3 .0536
069 ASTRALII non 50 56 4 .0714
070 ASTRALII non 200 158 9 .057
070 ASTRALII non 50 158 18 .1139
071 ASTRALII non 200 144 51 .3542
071 ASTRALII non 50 144 85 .5903
072 ASTRALII non 200 79 2 .0253
072 ASTRALII non 50 79 5 .0633
073 ASTRALII non 200 166 12 .0723
073 ASTRALII non 50 166 20 .1205
074 ASTRALII non 200 86 8 .093
074 ASTRALII non 50 86 17 .1977
075 ASTRALII non 200 109 6 .055
075 ASTRALII non 50 109 19 .1743
076 ASTRALII non 200 94 13 .1383
076 ASTRALII non 50 94 14 .1489
077 ASTRALII non 200 134 5 .0373
077 ASTRALII non 50 134 9 .0672
078 ASTRALII non 200 146 15 .1027
078 ASTRALII non 50 146 18 .1233
079 ASTRALII non 200 192 57 .2969
079 ASTRALII non 50 192 64 .3333
080 ASTRALII non 200 118 36 .3051
080 ASTRALII non 50 118 67 .5678
081 ASTRALII non 200 188 5 .0266
081 ASTRALII non 50 188 7 .0372
082 ASTRALII non 200 175 8 .0457
082 ASTRALII non 50 175 10 .0571
083 ASTRALII non 200 104 1 .0096
083 ASTRALII non 50 104 2 .0192
084 ASTRALII non 200 101 5 .0495
084 ASTRALII non 50 101 11 .1089
085 ASTRALII non 200 181 16 .0884
085 ASTRALII non 50 181 33 .1823
086 ASTRALII non 200 82 5 .061
086 ASTRALII non 50 82 12 .1463
087 ASTRALII non 200 114 10 .0877
087 ASTRALII non 50 114 22 .193
088 ASTRALII non 200 70 2 .0286
088 ASTRALII non 50 70 3 .0429
089 ASTRALII non 200 126 10 .0794
089 ASTRALII non 50 126 23 .1825
090 ASTRALII non 200 113 47 .4159
090 ASTRALII non 50 113 79 .6991
091 ASTRALII non 200 129 7 .0543
091 ASTRALII non 50 129 16 .124
092 ASTRALII non 200 135 10 .0741
092 ASTRALII non 50 135 14 .1037
093 ASTRALII non 200 63 3 .0476
093 ASTRALII non 50 63 9 .1429
094 ASTRALII non 200 115 2 .0174
094 ASTRALII non 50 115 4 .0348
095 ASTRALII non 200 78 3 .0385
095 ASTRALII non 50 78 6 .0769
096 ASTRALII non 200 72 8 .1111
096 ASTRALII non 50 72 10 .1389
097 ASTRALII non 200 142 10 .0704
097 ASTRALII non 50 142 19 .1338
098 ASTRALII non 200 102 5 .049
098 ASTRALII non 50 102 11 .1078
099 ASTRALII non 200 106 4 .0377
099 ASTRALII non 50 106 11 .1038
100 ASTRALII non 200 149 9 .0604
100 ASTRALII non 50 149 21 .1409
101 ASTRALII non 200 113 3 .0265
101 ASTRALII non 50 113 11 .0973
102 ASTRALII non 200 103 5 .0485
102 ASTRALII non 50 103 10 .0971
103 ASTRALII non 200 181 2 .011
103 ASTRALII non 50 181 1 .0055
104 ASTRALII non 200 110 29 .2636
104 ASTRALII non 50 110 43 .3909
105 ASTRALII non 200 195 15 .0769
105 ASTRALII non 50 195 29 .1487
106 ASTRALII non 200 123 8 .065
106 ASTRALII non 50 123 16 .1301
107 ASTRALII non 200 161 20 .1242
107 ASTRALII non 50 161 31 .1925
108 ASTRALII non 200 193 10 .0518
108 ASTRALII non 50 193 14 .0725
109 ASTRALII non 200 93 6 .0645
109 ASTRALII non 50 93 18 .1935
110 ASTRALII non 200 170 5 .0294
110 ASTRALII non 50 170 8 .0471
111 ASTRALII non 200 106 16 .1509
111 ASTRALII non 50 106 30 .283
112 ASTRALII non 200 159 5 .0314
112 ASTRALII non 50 159 13 .0818
113 ASTRALII non 200 104 5 .0481
113 ASTRALII non 50 104 10 .0962
114 ASTRALII non 200 96 4 .0417
114 ASTRALII non 50 96 9 .0938
115 ASTRALII non 200 81 5 .0617
115 ASTRALII non 50 81 12 .1481
116 ASTRALII non 200 78 7 .0897
116 ASTRALII non 50 78 6 .0769
117 ASTRALII non 200 117 7 .0598
117 ASTRALII non 50 117 9 .0769
118 ASTRALII non 200 84 14 .1667
118 ASTRALII non 50 84 13 .1548
119 ASTRALII non 200 131 11 .084
119 ASTRALII non 50 131 22 .1679
120 ASTRALII non 200 171 19 .1111
120 ASTRALII non 50 171 39 .2281
121 ASTRALII non 200 134 25 .1866
121 ASTRALII non 50 134 52 .3881
122 ASTRALII non 200 108 13 .1204
122 ASTRALII non 50 108 38 .3519
123 ASTRALII non 200 142 8 .0563
123 ASTRALII non 50 142 11 .0775
124 ASTRALII non 200 193 19 .0984
124 ASTRALII non 50 193 38 .1969
125 ASTRALII non 200 174 54 .3103
125 ASTRALII non 50 174 94 .5402
126 ASTRALII non 200 63 3 .0476
126 ASTRALII non 50 63 3 .0476
127 ASTRALII non 200 198 2 .0101
127 ASTRALII non 50 198 7 .0354
128 ASTRALII non 200 182 20 .1099
128 ASTRALII non 50 182 43 .2363
129 ASTRALII non 200 161 10 .0621
129 ASTRALII non 50 161 12 .0745
130 ASTRALII non 200 102 1 .0098
130 ASTRALII non 50 102 5 .049
131 ASTRALII non 200 89 11 .1236
131 ASTRALII non 50 89 18 .2022
132 ASTRALII non 200 93 2 .0215
132 ASTRALII non 50 93 8 .086
133 ASTRALII non 200 53 2 .0377
133 ASTRALII non 50 53 6 .1132
134 ASTRALII non 200 142 3 .0211
134 ASTRALII non 50 142 11 .0775
135 ASTRALII non 200 72 11 .1528
135 ASTRALII non 50 72 20 .2778
136 ASTRALII non 200 82 5 .061
136 ASTRALII non 50 82 11 .1341
137 ASTRALII non 200 112 2 .0179
137 ASTRALII non 50 112 6 .0536
138 ASTRALII non 200 120 11 .0917
138 ASTRALII non 50 120 22 .1833
139 ASTRALII non 200 86 1 .0116
139 ASTRALII non 50 86 3 .0349
140 ASTRALII non 200 88 2 .0227
140 ASTRALII non 50 88 7 .0795
141 ASTRALII non 200 70 6 .0857
141 ASTRALII non 50 70 13 .1857
142 ASTRALII non 200 147 18 .1224
142 ASTRALII non 50 147 15 .102
143 ASTRALII non 200 193 40 .2073
143 ASTRALII non 50 193 79 .4093
144 ASTRALII non 200 123 17 .1382
144 ASTRALII non 50 123 24 .1951
145 ASTRALII non 200 106 11 .1038
145 ASTRALII non 50 106 22 .2075
146 ASTRALII non 200 109 10 .0917
146 ASTRALII non 50 109 8 .0734
147 ASTRALII non 200 193 45 .2332
147 ASTRALII non 50 193 46 .2383
148 ASTRALII non 200 149 17 .1141
148 ASTRALII non 50 149 32 .2148
149 ASTRALII non 200 55 4 .0727
149 ASTRALII non 50 55 14 .2545
150 ASTRALII non 200 134 0 0
150 ASTRALII non 50 134 2 .0149
151 ASTRALII non 200 163 13 .0798
151 ASTRALII non 50 163 42 .2577
152 ASTRALII non 200 179 7 .0391
152 ASTRALII non 50 179 9 .0503
153 ASTRALII non 200 78 15 .1923
153 ASTRALII non 50 78 31 .3974
154 ASTRALII non 200 131 9 .0687
154 ASTRALII non 50 131 19 .145
155 ASTRALII non 200 132 9 .0682
155 ASTRALII non 50 132 13 .0985
156 ASTRALII non 200 168 3 .0179
156 ASTRALII non 50 168 4 .0238
157 ASTRALII non 200 53 1 .0189
157 ASTRALII non 50 53 3 .0566
158 ASTRALII non 200 140 27 .1929
158 ASTRALII non 50 140 28 .2
159 ASTRALII non 200 188 14 .0745
159 ASTRALII non 50 188 21 .1117
160 ASTRALII non 200 196 6 .0306
160 ASTRALII non 50 196 12 .0612
161 ASTRALII non 200 72 9 .125
161 ASTRALII non 50 72 13 .1806
162 ASTRALII non 200 193 20 .1036
162 ASTRALII non 50 193 45 .2332
163 ASTRALII non 200 160 21 .1312
163 ASTRALII non 50 160 49 .3063
164 ASTRALII non 200 121 8 .0661
164 ASTRALII non 50 121 5 .0413
165 ASTRALII non 200 156 4 .0256
165 ASTRALII non 50 156 10 .0641
166 ASTRALII non 200 164 22 .1341
166 ASTRALII non 50 164 38 .2317
167 ASTRALII non 200 195 18 .0923
167 ASTRALII non 50 195 39 .2
168 ASTRALII non 200 71 3 .0423
168 ASTRALII non 50 71 6 .0845
169 ASTRALII non 200 188 6 .0319
169 ASTRALII non 50 188 6 .0319
170 ASTRALII non 200 77 3 .039
170 ASTRALII non 50 77 7 .0909
171 ASTRALII non 200 78 6 .0769
171 ASTRALII non 50 78 15 .1923
172 ASTRALII non 200 163 13 .0798
172 ASTRALII non 50 163 26 .1595
173 ASTRALII non 200 118 8 .0678
173 ASTRALII non 50 118 7 .0593
174 ASTRALII non 200 113 7 .0619
174 ASTRALII non 50 113 10 .0885
175 ASTRALII non 200 69 7 .1014
175 ASTRALII non 50 69 26 .3768
176 ASTRALII non 200 145 13 .0897
176 ASTRALII non 50 145 20 .1379
177 ASTRALII non 200 53 13 .2453
177 ASTRALII non 50 53 20 .3774
178 ASTRALII non 200 87 7 .0805
178 ASTRALII non 50 87 6 .069
179 ASTRALII non 200 51 2 .0392
179 ASTRALII non 50 51 2 .0392
180 ASTRALII non 200 64 4 .0625
180 ASTRALII non 50 64 13 .2031
181 ASTRALII non 200 50 2 .04
181 ASTRALII non 50 50 4 .08
182 ASTRALII non 200 88 5 .0568
182 ASTRALII non 50 88 5 .0568
183 ASTRALII non 200 119 4 .0336
183 ASTRALII non 50 119 6 .0504
184 ASTRALII non 200 121 50 .4132
184 ASTRALII non 50 121 49 .405
185 ASTRALII non 200 55 8 .1455
185 ASTRALII non 50 55 14 .2545
186 ASTRALII non 200 150 12 .08
186 ASTRALII non 50 150 18 .12
187 ASTRALII non 200 98 14 .1429
187 ASTRALII non 50 98 21 .2143
188 ASTRALII non 200 109 4 .0367
188 ASTRALII non 50 109 4 .0367
189 ASTRALII non 200 53 1 .0189
189 ASTRALII non 50 53 3 .0566
190 ASTRALII non 200 104 14 .1346
190 ASTRALII non 50 104 25 .2404
191 ASTRALII non 200 149 47 .3154
191 ASTRALII non 50 149 51 .3423
192 ASTRALII non 200 140 3 .0214
192 ASTRALII non 50 140 5 .0357
193 ASTRALII non 200 179 34 .1899
193 ASTRALII non 50 179 90 .5028
194 ASTRALII non 200 146 24 .1644
194 ASTRALII non 50 146 26 .1781
195 ASTRALII non 200 133 3 .0226
195 ASTRALII non 50 133 9 .0677
196 ASTRALII non 200 161 12 .0745
196 ASTRALII non 50 161 12 .0745
197 ASTRALII non 200 74 4 .0541
197 ASTRALII non 50 74 10 .1351
198 ASTRALII non 200 100 4 .04
198 ASTRALII non 50 100 5 .05
199 ASTRALII non 200 120 2 .0167
199 ASTRALII non 50 120 4 .0333
200 ASTRALII non 200 115 3 .0261
200 ASTRALII non 50 115 10 .087
201 ASTRALII non 200 150 2 .0133
201 ASTRALII non 50 150 7 .0467
202 ASTRALII non 200 138 2 .0145
202 ASTRALII non 50 138 7 .0507
203 ASTRALII non 200 73 1 .0137
203 ASTRALII non 50 73 3 .0411
204 ASTRALII non 200 95 2 .0211
204 ASTRALII non 50 95 4 .0421
205 ASTRALII non 200 75 3 .04
205 ASTRALII non 50 75 4 .0533
206 ASTRALII non 200 129 29 .2248
206 ASTRALII non 50 129 47 .3643
207 ASTRALII non 200 118 6 .0508
207 ASTRALII non 50 118 17 .1441
208 ASTRALII non 200 80 6 .075
208 ASTRALII non 50 80 8 .1
209 ASTRALII non 200 123 1 .0081
209 ASTRALII non 50 123 11 .0894
210 ASTRALII non 200 52 0 0
210 ASTRALII non 50 52 3 .0577
211 ASTRALII non 200 176 16 .0909
211 ASTRALII non 50 176 23 .1307
212 ASTRALII non 200 169 6 .0355
212 ASTRALII non 50 169 18 .1065
213 ASTRALII non 200 163 14 .0859
213 ASTRALII non 50 163 24 .1472
214 ASTRALII non 200 186 6 .0323
214 ASTRALII non 50 186 11 .0591
215 ASTRALII non 200 114 3 .0263
215 ASTRALII non 50 114 4 .0351
216 ASTRALII non 200 61 9 .1475
216 ASTRALII non 50 61 10 .1639
217 ASTRALII non 200 174 49 .2816
217 ASTRALII non 50 174 97 .5575
218 ASTRALII non 200 148 7 .0473
218 ASTRALII non 50 148 10 .0676
219 ASTRALII non 200 126 4 .0317
219 ASTRALII non 50 126 7 .0556
220 ASTRALII non 200 168 19 .1131
220 ASTRALII non 50 168 20 .119
221 ASTRALII non 200 167 5 .0299
221 ASTRALII non 50 167 12 .0719
222 ASTRALII non 200 129 6 .0465
222 ASTRALII non 50 129 9 .0698
223 ASTRALII non 200 54 11 .2037
223 ASTRALII non 50 54 27 .5
224 ASTRALII non 200 141 17 .1206
224 ASTRALII non 50 141 38 .2695
225 ASTRALII non 200 79 3 .038
225 ASTRALII non 50 79 10 .1266
226 ASTRALII non 200 99 2 .0202
226 ASTRALII non 50 99 6 .0606
227 ASTRALII non 200 180 9 .05
227 ASTRALII non 50 180 10 .0556
228 ASTRALII non 200 179 25 .1397
228 ASTRALII non 50 179 38 .2123
229 ASTRALII non 200 182 22 .1209
229 ASTRALII non 50 182 36 .1978
230 ASTRALII non 200 71 1 .0141
230 ASTRALII non 50 71 3 .0423
231 ASTRALII non 200 81 12 .1481
231 ASTRALII non 50 81 21 .2593
232 ASTRALII non 200 58 1 .0172
232 ASTRALII non 50 58 1 .0172
233 ASTRALII non 200 83 6 .0723
233 ASTRALII non 50 83 14 .1687
234 ASTRALII non 200 133 14 .1053
234 ASTRALII non 50 133 27 .203
235 ASTRALII non 200 162 50 .3086
235 ASTRALII non 50 162 52 .321
236 ASTRALII non 200 154 4 .026
236 ASTRALII non 50 154 15 .0974
237 ASTRALII non 200 101 6 .0594
237 ASTRALII non 50 101 5 .0495
238 ASTRALII non 200 158 22 .1392
238 ASTRALII non 50 158 47 .2975
239 ASTRALII non 200 187 12 .0642
239 ASTRALII non 50 187 19 .1016
240 ASTRALII non 200 64 1 .0156
240 ASTRALII non 50 64 0 0
241 ASTRALII non 200 172 3 .0174
241 ASTRALII non 50 172 8 .0465
242 ASTRALII non 200 109 9 .0826
242 ASTRALII non 50 109 17 .156
243 ASTRALII non 200 70 0 0
243 ASTRALII non 50 70 4 .0571
244 ASTRALII non 200 139 13 .0935
244 ASTRALII non 50 139 31 .223
245 ASTRALII non 200 121 6 .0496
245 ASTRALII non 50 121 6 .0496
246 ASTRALII non 200 119 7 .0588
246 ASTRALII non 50 119 21 .1765
247 ASTRALII non 200 85 7 .0824
247 ASTRALII non 50 85 26 .3059
248 ASTRALII non 200 142 13 .0915
248 ASTRALII non 50 142 21 .1479
249 ASTRALII non 200 68 5 .0735
249 ASTRALII non 50 68 15 .2206
250 ASTRALII non 200 185 38 .2054
250 ASTRALII non 50 185 63 .3405
251 ASTRALII non 200 51 3 .0588
251 ASTRALII non 50 51 8 .1569
252 ASTRALII non 200 190 23 .1211
252 ASTRALII non 50 190 23 .1211
253 ASTRALII non 200 153 19 .1242
253 ASTRALII non 50 153 25 .1634
254 ASTRALII non 200 89 4 .0449
254 ASTRALII non 50 89 5 .0562
255 ASTRALII non 200 198 6 .0303
255 ASTRALII non 50 198 15 .0758
256 ASTRALII non 200 138 5 .0362
256 ASTRALII non 50 138 10 .0725
257 ASTRALII non 200 78 2 .0256
257 ASTRALII non 50 78 4 .0513
258 ASTRALII non 200 64 0 0
258 ASTRALII non 50 64 2 .0312
259 ASTRALII non 200 133 19 .1429
259 ASTRALII non 50 133 27 .203
260 ASTRALII non 200 123 18 .1463
260 ASTRALII non 50 123 27 .2195
261 ASTRALII non 200 134 6 .0448
261 ASTRALII non 50 134 15 .1119
262 ASTRALII non 200 58 4 .069
262 ASTRALII non 50 58 7 .1207
263 ASTRALII non 200 126 4 .0317
263 ASTRALII non 50 126 7 .0556
264 ASTRALII non 200 151 13 .0861
264 ASTRALII non 50 151 20 .1325
265 ASTRALII non 200 135 16 .1185
265 ASTRALII non 50 135 35 .2593
266 ASTRALII non 200 171 11 .0643
266 ASTRALII non 50 171 16 .0936
267 ASTRALII non 200 161 14 .087
267 ASTRALII non 50 161 19 .118
268 ASTRALII non 200 102 4 .0392
268 ASTRALII non 50 102 8 .0784
269 ASTRALII non 200 107 0 0
269 ASTRALII non 50 107 1 .0093
270 ASTRALII non 200 158 15 .0949
270 ASTRALII non 50 158 33 .2089
271 ASTRALII non 200 126 5 .0397
271 ASTRALII non 50 126 8 .0635
272 ASTRALII non 200 48 5 .1042
272 ASTRALII non 50 48 7 .1458
273 ASTRALII non 200 117 14 .1197
273 ASTRALII non 50 117 21 .1795
274 ASTRALII non 200 149 5 .0336
274 ASTRALII non 50 149 6 .0403
275 ASTRALII non 200 116 13 .1121
275 ASTRALII non 50 116 16 .1379
276 ASTRALII non 200 95 10 .1053
276 ASTRALII non 50 95 14 .1474
277 ASTRALII non 200 198 38 .1919
277 ASTRALII non 50 198 120 .6061
278 ASTRALII non 200 107 3 .028
278 ASTRALII non 50 107 7 .0654
279 ASTRALII non 200 85 28 .3294
279 ASTRALII non 50 85 29 .3412
280 ASTRALII non 200 79 2 .0253
280 ASTRALII non 50 79 3 .038
281 ASTRALII non 200 69 4 .058
281 ASTRALII non 50 69 10 .1449
282 ASTRALII non 200 166 14 .0843
282 ASTRALII non 50 166 17 .1024
283 ASTRALII non 200 70 11 .1571
283 ASTRALII non 50 70 19 .2714
284 ASTRALII non 200 68 2 .0294
284 ASTRALII non 50 68 4 .0588
285 ASTRALII non 200 59 8 .1356
285 ASTRALII non 50 59 11 .1864
286 ASTRALII non 200 119 21 .1765
286 ASTRALII non 50 119 24 .2017
287 ASTRALII non 200 114 6 .0526
287 ASTRALII non 50 114 8 .0702
288 ASTRALII non 200 192 30 .1562
288 ASTRALII non 50 192 91 .474
289 ASTRALII non 200 185 9 .0486
289 ASTRALII non 50 185 22 .1189
290 ASTRALII non 200 81 5 .0617
290 ASTRALII non 50 81 9 .1111
