119 ASTRALIII 0 500 131 8 .0611
119 ASTRALIII 0 50 131 23 .1756
119 ASTRALIII 0 2000 131 1 .0076
120 ASTRALIII 0 1000 171 11 .0643
120 ASTRALIII 0 200 171 20 .117
120 ASTRALIII 0 500 171 9 .0526
120 ASTRALIII 0 50 171 38 .2222
120 ASTRALIII 0 2000 171 6 .0351
121 ASTRALIII 0 1000 134 15 .1119
121 ASTRALIII 0 200 134 25 .1866
121 ASTRALIII 0 500 134 17 .1269
121 ASTRALIII 0 50 134 56 .4179
121 ASTRALIII 0 2000 134 10 .0746
122 ASTRALIII 0 1000 108 7 .0648
122 ASTRALIII 0 200 108 13 .1204
122 ASTRALIII 0 500 108 9 .0833
122 ASTRALIII 0 50 108 37 .3426
122 ASTRALIII 0 2000 108 8 .0741
123 ASTRALIII 0 1000 142 5 .0352
123 ASTRALIII 0 200 142 8 .0563
123 ASTRALIII 0 500 142 4 .0282
123 ASTRALIII 0 50 142 12 .0845
123 ASTRALIII 0 2000 142 4 .0282
124 ASTRALIII 0 1000 193 9 .0466
124 ASTRALIII 0 200 193 22 .114
124 ASTRALIII 0 500 193 14 .0725
124 ASTRALIII 0 50 193 36 .1865
124 ASTRALIII 0 2000 193 8 .0415
125 ASTRALIII 0 1000 174 21 .1207
125 ASTRALIII 0 200 174 44 .2529
125 ASTRALIII 0 500 174 32 .1839
125 ASTRALIII 0 50 174 97 .5575
125 ASTRALIII 0 2000 174 15 .0862
126 ASTRALIII 0 1000 63 3 .0476
126 ASTRALIII 0 200 63 3 .0476
126 ASTRALIII 0 500 63 3 .0476
